ECON4A,ECON4B,HHINCOME,EDUCATION,AGE7,SU_ID
1,1,4,6,5,29671770
2,1,7,4,5,29674761
1,1,7,7,2,29675001
2,2,8,5,6,29677413
1,1,9,5,4,29678461
2,2,7,4,3,29687272
3,3,6,5,2,29700410
3,3,7,7,6,29701258
5,4,4,2,2,29710577
5,5,9,6,6,29712061
1,1,8,5,4,29712225
3,3,6,3,5,29712324
5,5,2,4,6,29713574
3,3,9,5,2,29716303
3,2,6,6,3,29720855
4,4,1,1,3,29722585
5,5,9,7,7,29722873
5,5,2,6,7,29724766
2,2,9,7,4,29724993
1,1,7,3,4,29726218
5,5,6,5,6,29728989
1,1,9,5,4,29729923
2,2,7,7,3,29730971
1,1,6,4,5,29732861
2,2,5,5,5,29735196
2,2,8,5,5,29737466
1,1,4,5,4,29737665
1,1,6,3,5,29743511
4,1,5,5,1,29747893
3,5,9,6,5,29760332
5,5,9,5,6,29762908
1,1,8,6,3,29767400
1,1,5,5,5,29771011
3,3,4,2,5,29772996
1,2,6,5,3,29775091
1,1,6,5,2,29779941
2,2,4,2,2,29781537
5,5,7,6,6,29788053
2,3,9,5,4,29789981
5,5,6,7,6,29791816
1,1,7,4,5,29792187
4,3,3,1,3,29792542
3,3,1,2,2,29793616
1,1,6,4,3,29793832
5,5,8,6,7,29794850
3,3,1,3,1,29797607
1,1,7,3,3,29799115
1,1,4,3,5,29800322
5,5,8,5,5,29801130
5,5,8,5,6,29802199
5,5,2,4,6,29803052
1,1,8,6,6,29804858
1,1,9,6,3,29808158
1,1,5,4,3,29808941
3,3,3,1,4,29812344
5,5,6,6,5,29814990
1,1,9,7,3,29817866
5,5,9,7,7,29818036
5,5,9,6,6,29818133
2,3,7,5,2,29818709
1,1,8,4,5,29820103
1,1,9,3,4,29825960
2,1,9,6,6,29826322
1,1,5,2,2,29827808
4,4,8,7,6,29832989
5,3,1,1,2,29833917
1,1,6,2,5,29835683
5,5,5,7,6,29844619
4,3,8,5,5,29847346
1,1,1,1,1,29849974
5,5,7,5,6,29854992
1,1,6,6,2,29855379
5,5,3,2,7,29858383
2,2,3,2,4,29859398
1,1,7,5,5,29860928
1,1,8,5,5,29861259
5,5,2,2,4,29862037
5,3,5,3,1,29862886
4,4,3,5,5,29865052
4,4,4,5,6,29865542
5,5,3,2,6,29865705
5,5,7,4,6,29867535
1,1,7,6,5,29871066
4,2,3,2,3,29871151
3,4,6,5,1,29872025
3,3,8,5,3,29880100
4,2,9,4,5,29884846
5,4,8,5,5,29887486
1,1,8,5,3,29888780
1,1,5,7,4,29890214
5,5,8,5,3,29891479
1,1,5,6,3,29891602
5,5,7,3,6,29893547
1,1,6,5,5,29900656
5,5,2,3,6,29900674
1,1,8,6,4,29901247
4,4,6,6,6,29904911
5,4,2,2,1,29908004
1,1,7,6,3,29909034
4,4,3,2,6,29911327
1,1,3,3,2,29912576
4,4,5,5,1,29912891
1,1,6,5,5,29913056
1,2,8,7,5,29913808
2,2,3,3,2,29917363
1,2,8,6,3,29918691
1,1,6,6,2,29925682
1,1,9,6,3,29930132
1,1,9,5,4,29930792
5,5,4,5,6,29934106
5,5,1,1,5,29936166
1,1,4,3,4,29938625
1,1,9,7,5,29941246
1,1,5,2,5,29948057
5,5,3,1,7,29948447
2,2,6,5,3,29951893
2,2,8,7,5,29961021
1,1,7,5,6,29961371
5,2,1,1,3,29961449
2,2,6,6,3,29961464
1,1,4,3,7,29961567
1,1,8,6,3,29963080
5,5,1,4,2,29964354
1,2,8,5,2,29964530
2,2,6,5,2,29967717
2,2,8,3,7,29970645
1,1,8,2,4,29972823
3,4,9,7,4,29975522
1,1,6,6,2,29975759
3,3,6,6,6,29976073
5,5,6,5,7,29979067
2,1,8,5,2,29979512
3,2,3,2,2,29979858
5,5,8,3,7,29981923
2,3,8,5,3,29982897
5,4,8,6,4,29983017
5,5,7,4,6,29985026
1,1,6,5,2,29989211
5,5,9,6,6,29991117
2,3,2,4,2,29991572
4,3,6,6,6,29993018
3,2,3,5,4,29993467
5,5,2,3,6,29993711
1,1,6,5,5,29994854
1,1,6,6,2,29995356
5,5,7,7,7,29997742
2,2,3,2,4,29998459
1,1,8,5,5,29998709
1,1,9,5,5,29999097
2,2,3,3,5,29999270
5,5,2,7,6,29999561
1,3,9,7,5,40000000
1,1,8,5,4,40000001
4,4,3,6,6,40000002
3,3,3,2,2,40000005
1,1,7,7,5,40000015
5,5,3,2,7,40000018
5,5,3,2,7,40000020
4,4,4,2,5,40000031
1,1,8,5,4,40000036
1,1,6,3,2,40000045
4,3,8,3,1,40000065
3,3,2,2,1,40000068
5,5,6,5,6,40000077
5,5,9,6,5,40000082
2,2,6,7,3,40000086
5,5,8,6,7,40000089
2,2,9,4,3,40000093
5,5,2,5,6,40000098
5,5,3,4,5,40000100
4,4,6,3,3,40000108
5,5,7,3,3,40000125
2,2,7,5,5,40000127
2,2,6,5,5,40000133
3,3,2,3,5,40000139
1,1,7,5,4,40000143
1,1,6,6,6,40000146
2,2,2,6,3,40000152
3,3,6,6,3,40000159
2,3,1,2,1,40000161
3,3,7,6,6,40000176
1,1,7,3,2,40000184
4,4,8,5,3,40000185
2,2,8,5,4,40000192
5,5,6,3,5,40000197
1,1,6,3,5,40000199
5,5,1,2,3,40000200
1,1,8,7,3,40000205
3,3,6,5,6,40000240
5,5,5,5,6,40000244
1,1,9,7,3,40000245
3,3,9,6,3,40000250
5,5,4,4,5,40000257
1,3,4,5,2,40000273
4,3,3,5,3,40000274
1,1,6,4,5,40000277
1,1,9,5,4,40000283
1,1,2,2,3,40000288
1,1,8,3,5,40000298
1,1,6,5,3,40000308
1,1,7,5,3,40000323
5,5,8,6,6,40000330
3,3,4,1,3,40000333
1,1,5,4,2,40000342
5,5,2,1,3,40000347
1,1,9,7,6,40000348
2,2,1,2,5,40000351
1,1,8,2,5,40000353
1,1,7,5,3,40000367
1,1,7,5,4,40000382
5,4,7,5,6,40000388
1,1,9,7,6,40000389
5,5,6,6,6,40000390
5,2,4,4,6,40000397
4,3,3,1,1,40000405
2,2,4,2,1,40000408
1,1,5,4,2,40000424
5,5,5,7,3,40000435
1,1,7,3,5,40000440
1,1,8,5,2,40000453
1,1,8,6,6,40000457
5,5,6,6,7,40000464
5,5,5,3,4,40000470
3,2,4,5,2,40000477
2,2,7,3,3,40000479
4,3,1,2,1,40000493
4,4,3,1,1,40000494
1,1,6,5,2,40000495
3,3,6,4,2,40000500
5,5,2,4,4,40000504
1,1,5,4,2,40000521
1,1,7,7,3,40000526
1,1,8,3,1,40000548
5,5,2,3,5,40000560
4,3,6,1,1,40000565
1,1,7,2,3,40000568
1,1,6,4,2,40000576
1,1,4,3,3,40000594
3,2,5,2,2,40000596
2,2,4,3,3,40000598
1,1,5,3,2,40000604
5,5,7,3,6,40000607
1,1,7,3,3,40000611
1,1,9,3,5,40000622
1,1,4,1,3,40000625
1,1,6,5,2,40000629
3,1,3,3,4,40000635
2,1,6,2,6,40000639
1,1,5,5,2,40000650
1,1,8,5,7,40000651
5,5,5,1,1,40000660
2,2,9,4,4,40000667
1,1,9,7,4,40000668
1,1,7,4,6,40000670
5,5,3,3,5,40000677
1,1,7,5,3,40000685
1,1,4,6,2,40000686
2,2,3,5,6,40000695
3,2,2,3,4,40000696
5,5,7,3,6,40000698
5,5,8,5,5,40000703
5,5,4,6,7,40000712
4,5,6,1,2,40000714
1,1,7,2,1,40000721
1,1,8,6,3,40000723
1,1,8,3,4,40000725
2,2,7,5,5,40000745
5,5,6,2,6,40000756
1,2,7,2,3,40000766
5,5,3,5,6,40000770
1,1,2,5,2,40000776
2,2,8,3,2,40000777
5,5,7,4,7,40000783
1,1,2,2,5,40000799
1,1,9,6,4,40000802
5,5,1,1,3,40000806
1,1,9,6,5,40000807
3,4,5,5,6,40000817
1,2,1,3,1,40000821
4,3,2,1,1,40000822
5,5,1,2,3,40000841
4,5,2,3,3,40000843
1,1,8,6,5,40000856
1,1,6,3,4,40000858
1,1,7,5,5,40000875
1,1,8,3,2,40000879
2,2,2,2,5,40000889
2,2,7,5,4,40000892
1,1,9,5,6,40000893
2,2,4,2,5,40000897
4,4,9,3,4,40000901
3,3,2,4,4,40000905
1,1,3,3,2,40000908
2,3,7,6,5,40000909
2,3,2,4,2,40000916
5,5,3,3,7,40000920
2,2,3,3,5,40000929
2,2,8,7,3,40000935
1,2,2,3,3,40000944
2,2,5,4,2,40000946
5,5,6,4,6,40000949
5,5,4,4,6,40000951
5,5,3,1,1,40000957
3,1,6,1,1,40000961
1,1,6,4,2,40000993
5,5,5,5,6,40000994
3,2,8,5,4,40000997
3,3,1,2,4,40001001
2,1,9,4,4,40001005
2,1,7,6,3,40001015
1,1,8,6,4,40001032
5,5,1,2,5,40001033
1,1,6,5,2,40001050
1,1,4,3,3,40001051
1,1,6,5,2,40001056
5,5,7,4,7,40001057
5,5,3,3,6,40001068
5,5,5,2,5,40001075
5,5,6,3,4,40001078
2,2,4,2,5,40001095
5,5,8,4,6,40001102
4,4,1,5,5,40001107
2,2,1,3,2,40001115
3,3,6,4,5,40001121
2,2,7,2,2,40001131
5,5,6,2,7,40001137
5,5,2,3,5,40001139
1,1,9,7,5,40001140
5,5,6,3,6,40001150
1,1,4,4,5,40001151
4,4,3,1,3,40001152
1,1,9,6,5,40001166
3,1,5,1,1,40001168
2,1,1,5,3,40001170
1,1,8,4,4,40001202
5,5,4,4,2,40001203
5,5,9,3,6,40001212
5,5,2,2,5,40001226
5,5,7,6,7,40001233
5,1,4,1,6,40001238
1,1,6,4,3,40001271
1,1,4,3,4,40001275
1,1,9,3,3,40001295
3,3,1,3,5,40001310
1,1,6,4,3,40001312
5,5,7,3,5,40001334
5,5,1,3,7,40001339
5,5,9,6,7,40001340
4,3,6,7,7,40001341
1,1,8,5,4,40001350
1,1,7,5,2,40001357
1,2,7,3,5,40001358
5,5,1,5,4,40001361
4,4,9,6,5,40001372
5,4,2,2,7,40001375
1,1,8,6,5,40001377
4,2,3,2,4,40001379
5,5,7,7,6,40001385
2,2,8,3,2,40001389
1,1,8,5,4,40001390
1,1,6,4,3,40001399
5,5,9,5,4,40001401
5,5,4,3,6,40001402
1,1,8,5,3,40001411
1,1,8,5,3,40001413
3,1,1,5,7,40001427
1,1,3,3,5,40001429
5,5,1,1,2,40001432
5,5,2,1,2,40001449
5,5,8,5,7,40001450
2,2,7,4,4,40001459
5,5,6,2,7,40001476
1,1,9,5,3,40001493
1,1,6,1,5,40001494
4,3,7,1,5,40001496
5,5,4,3,7,40001503
1,1,7,4,5,40001511
4,4,8,3,5,40001521
1,1,4,2,4,40001530
1,1,4,5,2,40001538
1,1,3,2,4,40001540
5,5,7,4,6,40001549
5,5,6,3,7,40001550
5,3,4,7,7,40001561
5,5,2,2,6,40001573
2,2,3,4,3,40001579
3,4,1,1,1,40001588
5,5,7,3,6,40001600
5,3,6,3,2,40001601
5,5,2,3,6,40001606
5,5,3,4,6,40001622
3,3,8,2,2,40001637
5,5,8,5,6,40001639
4,4,3,3,6,40001654
2,2,7,4,3,40001686
2,2,6,6,4,40001693
3,2,6,4,3,40001698
3,3,7,5,5,40001728
5,5,9,6,6,40001734
1,1,5,3,2,40001743
5,5,8,6,3,40001745
1,1,1,3,5,40001754
5,5,2,6,5,40001760
3,3,6,4,5,40001763
2,1,7,3,6,40001772
1,1,4,2,5,40001773
5,5,3,5,5,40001782
2,2,5,5,2,40001785
2,2,3,2,2,40001787
1,1,3,4,3,40001792
2,2,6,4,2,40001794
3,2,1,3,2,40001804
5,5,2,1,7,40001821
3,3,3,3,6,40001833
5,4,4,5,3,40001839
1,1,6,2,3,40001861
1,1,7,1,1,40001869
5,5,4,3,5,40001871
5,5,4,3,5,40001878
1,1,8,3,2,40001879
4,3,4,3,7,40001912
5,5,8,2,6,40001914
5,5,1,3,4,40001920
4,4,2,1,1,40001924
2,2,2,2,3,40001925
5,5,5,6,7,40001927
5,5,6,5,7,40001930
4,4,3,2,5,40001933
1,1,4,3,5,40001941
5,3,2,2,2,40001952
1,1,3,4,6,40001961
5,5,8,5,7,40001962
5,5,3,5,6,40001964
1,1,5,3,5,40001989
3,2,7,3,5,40002005
5,4,4,1,5,40002019
2,2,3,1,4,40002033
4,3,1,5,2,40002041
5,5,6,5,5,40002046
3,2,3,1,3,40002058
5,5,8,3,7,40002060
5,5,2,3,7,40002069
4,4,6,4,2,40002084
5,5,3,1,7,40002092
2,1,3,2,6,40002094
4,4,9,6,6,40002097
2,2,6,7,3,40002100
5,5,3,3,7,40002111
1,1,7,5,3,40002114
1,1,6,3,5,40002119
1,1,8,5,3,40002129
5,5,2,2,5,40002134
3,5,7,4,7,40002144
5,5,3,4,2,40002154
1,1,4,2,1,40002161
1,2,8,3,1,40002163
1,1,4,3,2,40002165
1,1,7,5,4,40002184
5,5,1,1,2,40002189
1,1,3,3,4,40002198
4,4,3,5,6,40002204
1,1,6,3,2,40002206
4,4,4,1,2,40002207
5,5,5,3,7,40002211
1,1,5,5,2,40002215
5,5,1,3,6,40002230
2,2,8,5,2,40002236
3,3,6,5,6,40002239
3,3,3,2,5,40002243
1,1,6,5,5,40002255
2,3,6,5,2,40002261
5,4,3,2,2,40002263
4,4,8,4,5,40002270
4,4,4,4,4,40002272
2,2,1,4,3,40002281
5,5,3,3,7,40002284
5,5,2,5,7,40002293
1,1,8,6,4,40002295
3,3,7,5,3,40002300
1,1,3,3,2,40002302
5,5,5,4,6,40002308
3,3,3,3,3,40002318
5,5,7,5,2,40002347
1,1,9,6,4,40002360
1,1,6,2,2,40002364
4,3,9,5,5,40002369
2,2,7,5,5,40002370
1,1,7,5,4,40002375
5,5,2,3,6,40002377
2,2,6,3,2,40002378
1,2,1,1,2,40002379
4,4,3,3,5,40002381
1,1,7,2,6,40002385
5,5,7,3,7,40002390
1,1,6,3,2,40002396
4,2,4,2,4,40002398
1,1,7,5,2,40002399
1,1,1,2,3,40002412
5,5,4,3,6,40002419
5,5,8,5,2,40002423
1,1,4,2,2,40002428
1,1,2,3,2,40002433
1,1,8,5,3,40002435
1,1,3,3,2,40002445
5,5,2,2,7,40002447
1,1,6,3,3,40002448
4,4,3,2,3,40002491
3,2,8,2,2,40002493
5,5,2,4,5,40002498
3,4,3,3,2,40002503
3,4,6,5,5,40002507
1,1,2,2,2,40002536
2,2,5,5,2,40002538
2,2,6,2,4,40002547
3,4,2,2,3,40002551
3,2,6,5,5,40002556
2,2,7,5,3,40002579
2,2,6,3,4,40002582
5,5,2,1,7,40002614
1,1,6,7,2,40002623
1,1,7,2,1,40002626
5,5,2,2,5,40002632
2,3,7,2,7,40002639
4,4,3,4,3,40002650
4,3,2,3,3,40002651
2,2,4,3,5,40002661
1,1,7,2,4,40002671
1,1,3,5,3,40002672
5,5,4,4,7,40002675
5,4,2,4,2,40002680
4,3,3,2,1,40002692
2,1,3,5,6,40002697
1,1,2,3,2,40002699
4,3,3,5,3,40002702
1,1,7,3,2,40002727
4,3,3,1,4,40002728
1,1,2,3,4,40002734
1,1,1,3,6,40002738
1,1,1,4,1,40002740
5,5,4,2,2,40002757
1,1,6,3,2,40002801
1,1,4,3,4,40002807
1,1,5,3,2,40002814
4,4,7,3,4,40002818
5,5,8,4,7,40002835
5,5,2,2,7,40002836
1,1,8,1,2,40002845
1,1,2,3,2,40002849
1,1,7,5,4,40002852
3,3,6,3,3,40002869
5,4,8,5,5,40002877
4,4,7,2,6,40002879
5,5,4,5,4,40002884
5,5,3,1,4,40002891
1,1,4,3,2,40002904
5,5,6,5,2,40002906
5,5,2,2,7,40002913
1,1,5,3,2,40002916
1,1,6,6,3,40002917
5,5,2,2,5,40002924
2,2,1,3,3,40002927
1,1,7,6,2,40002930
5,5,4,7,2,40002937
4,3,3,1,1,40002941
2,2,4,2,3,40002943
1,1,7,3,3,40002952
1,1,9,5,3,40002956
2,2,4,4,7,40002958
5,5,4,2,6,40002961
4,4,2,1,2,40002974
1,1,4,3,4,40002976
5,5,2,2,5,40002988
5,5,2,4,5,40002991
5,5,3,3,6,40002998
5,5,4,3,6,40003004
1,1,6,5,3,40003010
3,4,7,2,5,40003033
5,5,6,3,6,40003041
5,5,8,6,7,40003049
5,5,7,5,6,40003061
1,1,2,3,2,40003068
1,1,6,2,2,40003075
1,1,6,4,4,40003080
5,5,4,5,7,40003081
1,1,7,4,4,40003091
5,5,1,3,6,40003098
1,1,8,7,4,40003104
5,5,3,2,5,40003105
2,2,9,6,3,40003106
1,2,2,5,1,40003109
1,2,7,5,3,40003116
2,2,4,1,4,40003122
1,1,6,5,4,40003123
5,5,5,3,6,40003148
1,1,5,4,4,40003157
5,5,8,5,6,40003158
5,5,4,4,6,40003167
2,2,6,5,3,40003177
5,5,4,2,6,40003187
1,1,6,3,2,40003192
4,4,5,5,4,40003233
5,5,2,3,6,40003236
4,4,2,3,3,40003242
4,4,6,4,3,40003247
1,1,9,7,5,40003249
2,2,8,6,3,40003251
3,3,3,2,3,40003261
1,1,8,6,2,40003276
2,3,6,5,3,40003280
1,1,6,2,5,40003292
1,1,7,3,3,40003306
1,1,6,4,2,40003307
1,1,5,3,7,40003309
3,3,4,3,2,40003312
3,2,4,1,4,40003313
5,5,2,1,5,40003320
4,4,4,2,3,40003324
4,3,6,4,3,40003332
2,2,2,6,5,40003338
5,5,8,6,7,40003345
3,2,1,2,2,40003346
3,3,5,5,2,40003352
5,5,3,1,5,40003355
2,2,7,7,2,40003362
2,2,6,3,2,40003383
2,2,7,5,5,40003386
1,2,3,5,2,40003390
4,2,4,4,6,40003396
5,5,7,6,7,40003400
1,2,6,5,1,40003410
5,5,3,3,5,40003423
5,5,2,3,6,40003427
1,1,9,2,2,40003442
5,5,5,2,7,40003447
1,1,7,5,5,40003448
1,1,4,5,3,40003450
2,2,6,4,2,40003455
1,1,6,5,5,40003459
1,1,6,4,3,40003478
1,1,9,6,5,40003489
1,1,8,6,5,40003496
5,5,6,5,7,40003517
2,1,6,3,4,40003520
1,1,7,6,4,40003522
4,3,7,2,3,40003529
5,5,4,4,6,40003532
1,1,7,5,2,40003545
4,2,7,4,1,40003546
5,5,5,3,7,40003571
4,3,9,6,3,40003579
1,1,6,5,5,40003581
2,2,2,3,7,40003599
2,2,1,4,3,40003617
1,1,8,5,2,40003632
2,2,3,2,3,40003636
1,1,7,4,3,40003637
5,5,4,2,5,40003642
5,5,1,3,5,40003678
2,2,6,2,2,40003688
4,4,2,4,2,40003690
2,2,7,6,4,40003691
3,3,8,7,5,40003709
5,5,8,6,6,40003710
3,3,7,3,3,40003712
1,1,9,6,2,40003715
5,5,2,4,5,40003732
5,4,7,3,5,40003750
4,4,5,5,4,40003752
3,3,9,6,3,40003753
4,4,3,3,5,40003757
3,2,4,1,5,40003762
1,2,5,2,6,40003765
5,5,6,3,6,40003775
1,1,7,4,5,40003778
1,1,6,5,4,40003804
4,3,2,3,3,40003807
5,5,6,6,6,40003812
5,5,3,2,6,40003814
5,5,8,3,6,40003821
5,5,7,7,7,40003824
4,4,2,4,5,40003827
1,1,8,4,5,40003829
4,4,2,5,3,40003832
2,2,2,1,1,40003841
5,5,6,5,7,40003857
1,1,7,5,2,40003866
2,2,3,3,2,40003871
2,2,7,5,2,40003872
5,5,5,5,4,40003878
5,5,8,4,2,40003890
4,3,3,5,3,40003899
2,2,6,6,2,40003916
5,5,4,3,2,40003926
5,5,4,2,7,40003938
3,3,6,3,4,40003972
5,5,2,2,5,40003974
3,3,3,2,4,40003981
5,5,6,6,6,40003993
3,3,4,5,5,40004006
4,4,2,4,3,40004018
2,2,3,2,3,40004020
1,1,7,4,5,40004027
1,1,5,5,7,40004031
3,3,3,3,2,40004045
5,5,3,3,5,40004046
1,1,3,2,2,40004058
2,2,5,2,4,40004073
5,5,5,3,6,40004074
1,1,3,2,3,40004082
5,5,2,2,5,40004087
3,2,7,6,5,40004088
2,2,7,3,5,40004096
1,1,7,5,5,40004114
2,3,7,2,2,40004117
1,1,7,6,3,40004120
2,2,3,2,3,40004130
5,5,1,2,5,40004132
1,1,7,7,6,40004141
1,1,3,3,5,40004145
5,5,6,4,6,40004157
1,1,3,4,2,40004167
5,5,2,3,6,40004168
1,1,8,4,2,40004172
2,2,8,3,3,40004174
2,2,5,3,4,40004176
5,5,6,2,7,40004177
1,1,7,6,5,40004181
2,4,9,6,5,40004191
5,5,2,2,6,40004197
4,2,4,3,3,40004204
1,1,4,2,1,40004207
5,5,8,5,5,40004211
5,4,6,5,5,40004214
2,2,5,5,5,40004216
3,4,4,1,1,40004220
3,3,2,2,1,40004245
2,2,6,3,4,40004258
1,2,6,7,5,40004262
1,1,3,2,4,40004264
5,4,2,4,6,40004265
3,2,6,1,1,40004274
1,1,8,4,4,40004276
5,5,7,4,7,40004287
4,4,1,4,5,40004293
1,1,6,3,2,40004300
1,1,9,7,3,40004308
2,3,9,6,5,40004322
5,5,6,6,7,40004331
1,1,3,5,2,40004340
1,1,1,3,1,40004342
5,5,2,3,7,40004353
4,3,2,1,3,40004356
2,2,5,7,3,40004367
2,2,8,2,2,40004375
5,5,8,2,7,40004376
1,1,5,1,1,40004378
5,5,1,1,5,40004388
5,5,3,3,7,40004392
2,1,1,3,7,40004408
2,2,6,5,3,40004410
2,2,6,5,4,40004412
2,2,3,7,5,40004419
5,5,6,4,4,40004427
1,3,8,3,2,40004437
1,1,8,4,5,40004456
2,2,5,5,5,40004466
2,2,5,2,4,40004473
3,4,2,2,2,40004475
1,1,4,2,5,40004479
1,1,8,3,5,40004480
5,3,6,4,3,40004497
5,5,8,5,3,40004498
1,1,2,3,2,40004511
5,5,3,3,7,40004514
1,1,8,2,5,40004520
5,5,3,2,7,40004521
1,1,7,5,2,40004539
2,2,6,3,5,40004563
5,5,5,6,6,40004573
5,5,9,7,5,40004596
4,3,6,6,4,40004615
2,2,3,4,2,40004617
1,1,7,3,4,40004624
1,1,7,4,1,40004647
4,3,8,5,2,40004650
5,5,7,5,6,40004651
5,5,3,2,6,40004675
1,1,4,4,5,40004694
4,3,8,6,4,40004707
5,5,8,3,6,40004715
1,1,8,2,1,40004720
5,5,4,2,2,40004727
5,5,6,5,5,40004735
3,2,3,1,3,40004739
2,2,6,5,5,40004743
3,2,9,5,2,40004750
3,3,6,5,4,40004753
2,2,7,3,4,40004771
1,1,8,6,7,40004776
5,5,6,3,7,40004818
4,4,8,6,5,40004819
5,5,6,2,5,40004820
2,2,6,5,5,40004864
5,5,6,3,6,40004878
5,5,1,3,5,40004880
1,1,8,7,5,40004885
5,5,4,1,2,40004897
1,1,3,4,3,40004904
1,1,8,6,5,40004907
5,5,2,2,5,40004926
4,1,8,3,2,40004933
1,1,2,2,4,40004935
1,1,5,4,3,40004941
5,5,5,3,6,40004942
5,5,9,2,1,40004945
1,1,5,1,2,40004953
1,1,6,6,4,40004974
3,2,4,4,4,40004977
3,2,7,4,1,40004983
1,1,8,3,5,40004988
2,2,7,4,3,40004992
3,3,3,4,5,40005000
1,2,8,2,5,40005017
1,1,3,1,4,40005022
1,1,6,3,2,40005035
3,3,8,2,3,40005036
5,5,2,3,7,40005038
5,5,3,2,6,40005041
1,1,6,2,5,40005057
1,1,9,6,3,40005060
1,1,2,4,5,40005062
5,5,8,5,6,40005064
1,1,6,3,2,40005068
4,3,3,2,1,40005075
5,5,6,4,6,40005100
1,1,8,3,4,40005101
1,1,6,3,6,40005105
1,1,8,7,5,40005111
4,4,2,1,6,40005117
1,1,7,3,3,40005119
5,5,4,2,6,40005136
5,5,1,3,6,40005139
4,3,8,1,1,40005143
5,5,5,3,6,40005152
1,1,6,6,2,40005154
1,1,9,5,4,40005174
5,5,2,1,6,40005175
3,3,8,6,4,40005185
5,5,4,4,7,40005212
1,1,6,4,4,40005215
3,3,3,2,1,40005218
4,4,8,6,6,40005220
4,4,7,4,6,40005226
1,1,4,2,4,40005230
5,3,1,1,6,40005268
5,5,2,3,7,40005301
2,2,3,6,6,40005302
1,1,7,7,4,40005303
4,4,8,3,6,40005306
2,2,8,5,2,40005315
3,2,6,1,2,40005318
5,5,6,3,5,40005326
2,2,2,2,2,40005328
2,2,5,3,5,40005339
1,1,8,4,4,40005343
2,2,6,4,4,40005347
5,5,4,4,7,40005360
2,2,6,5,2,40005367
1,1,8,3,3,40005387
1,1,3,3,1,40005392
1,1,6,5,2,40005418
2,2,4,4,2,40005421
4,3,4,4,1,40005428
3,4,4,1,5,40005430
5,5,3,2,6,40005432
3,2,8,4,4,40005433
5,5,4,4,7,40005444
5,5,9,7,7,40005452
2,3,7,5,4,40005453
1,2,8,1,1,40005460
4,3,3,3,1,40005478
1,1,5,7,5,40005486
5,5,2,2,7,40005491
1,1,7,3,2,40005505
1,1,5,5,2,40005518
2,2,7,4,4,40005537
5,5,4,1,1,40005551
4,4,3,6,4,40005556
1,1,8,5,3,40005571
2,1,5,3,5,40005602
1,1,5,5,3,40005635
5,5,2,3,5,40005651
5,5,3,4,6,40005653
1,1,1,5,3,40005657
5,5,1,1,1,40005679
4,4,7,5,4,40005680
5,5,3,2,6,40005690
5,5,8,2,6,40005694
1,1,6,3,5,40005699
1,1,8,3,5,40005704
1,1,9,6,4,40005707
1,1,2,2,6,40005717
5,5,3,2,7,40005724
1,1,3,7,2,40005737
1,1,5,3,2,40005743
3,2,6,2,2,40005747
1,2,8,5,2,40005752
1,1,8,4,4,40005753
2,2,6,5,2,40005755
2,2,6,3,4,40005769
4,3,2,2,2,40005772
1,1,8,6,2,40005780
2,1,9,5,4,40005781
5,5,2,3,5,40005784
4,2,2,2,2,40005785
1,1,6,3,3,40005791
5,5,5,3,7,40005794
3,4,3,5,5,40005813
1,1,8,2,4,40005829
5,5,2,2,3,40005836
2,2,1,6,3,40005842
5,5,3,3,6,40005849
1,1,6,4,3,40005857
5,5,6,5,5,40005859
1,1,9,6,5,40005868
4,3,3,1,6,40005869
1,1,6,3,4,40005882
5,5,6,3,5,40005887
1,1,6,2,2,40005897
5,5,3,3,7,40005902
1,1,3,2,5,40005904
2,3,5,3,2,40005907
2,2,1,1,2,40005916
1,1,9,5,5,40005933
1,1,5,3,2,40005936
1,1,8,3,3,40005946
5,5,2,5,5,40005951
1,2,6,3,2,40005959
4,5,6,1,3,40005985
1,1,7,2,5,40005991
1,1,8,3,4,40006003
5,5,7,2,7,40006004
5,5,5,5,6,40006014
1,1,7,6,4,40006028
5,5,4,3,6,40006037
1,1,1,3,2,40006044
1,1,9,7,3,40006046
3,2,5,3,2,40006053
5,5,6,3,6,40006058
5,5,1,1,5,40006059
1,1,9,7,3,40006067
3,3,3,1,1,40006069
5,5,8,2,4,40006072
5,5,2,1,5,40006074
2,2,6,3,1,40006083
3,3,3,1,1,40006088
4,4,3,2,2,40006099
4,4,3,5,6,40006109
5,5,7,6,6,40006130
1,1,3,4,5,40006146
5,5,5,6,6,40006154
2,2,9,7,4,40006161
5,5,3,1,6,40006162
1,1,7,5,2,40006203
3,3,9,6,5,40006206
1,1,4,5,2,40006213
5,5,8,3,6,40006228
5,5,8,5,5,40006232
1,1,4,4,2,40006234
5,5,8,5,7,40006235
3,3,9,6,3,40006236
4,4,8,6,3,40006244
1,1,7,3,4,40006251
1,1,7,5,5,40006260
4,1,4,1,3,40006266
1,1,8,5,5,40006280
4,3,8,1,1,40006291
1,1,5,7,6,40006292
1,1,4,2,3,40006304
1,1,1,1,5,40006309
5,5,6,4,6,40006311
1,1,6,2,1,40006316
3,2,7,4,1,40006323
1,1,6,4,5,40006333
1,1,6,4,2,40006340
1,1,7,5,6,40006343
1,1,7,4,4,40006349
5,5,4,2,6,40006350
1,1,8,6,3,40006351
2,2,8,4,3,40006355
1,1,7,3,4,40006375
1,1,5,2,2,40006387
3,2,6,4,5,40006389
4,3,6,7,4,40006396
5,3,4,3,3,40006401
1,1,8,2,3,40006413
1,1,9,7,4,40006450
